Year,School Name,Subject,Grade,Group,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2023,INTERBORO SHS,Algebra I,11,All Students,13,0.0,23.1,53.8,23.1
2023,INTERBORO SHS,Biology,11,All Students,122,4.9,24.6,45.9,24.6
2023,INTERBORO SHS,Biology,11,White (not Hispanic),73,5.5,20.5,46.6,27.4
2023,INTERBORO SHS,Biology,11,Black or African American (not Hispanic),19,0.0,36.8,36.8,26.3
2023,INTERBORO SHS,Biology,11,Asian (not Hispanic),14,14.3,28.6,50.0,7.1
2023,INTERBORO SHS,Biology,11,Economically Disadvantaged,65,7.7,24.6,46.2,21.5
2023,INTERBORO SHS,Literature,11,All Students,210,4.8,67.1,21.0,7.1
2023,INTERBORO SHS,Literature,11,White (not Hispanic),142,4.2,68.3,20.4,7.0
2023,INTERBORO SHS,Literature,11,Black or African American (not Hispanic),23,8.7,65.2,17.4,8.7
2023,INTERBORO SHS,Literature,11,Hispanic (any race),12,0.0,41.7,41.7,16.7
2023,INTERBORO SHS,Literature,11,Asian (not Hispanic),20,10.0,70.0,15.0,5.0
2023,INTERBORO SHS,Literature,11,Multi-Racial (not Hispanic),13,0.0,76.9,23.1,0.0
2023,INTERBORO SHS,Literature,11,Economically Disadvantaged,97,4.1,67.0,20.6,8.2
2023,MARPLE NEWTOWN SHS,Algebra I,11,All Students,182,14.3,29.7,44.5,11.5
2023,MARPLE NEWTOWN SHS,Algebra I,11,White (not Hispanic),150,11.3,29.3,47.3,12.0
2023,MARPLE NEWTOWN SHS,Algebra I,11,Asian (not Hispanic),15,26.7,33.3,26.7,13.3
2023,MARPLE NEWTOWN SHS,Algebra I,11,IEP,46,6.5,17.4,45.7,30.4
2023,MARPLE NEWTOWN SHS,Algebra I,11,Economically Disadvantaged,47,14.9,25.5,38.3,21.3
2023,MARPLE NEWTOWN SHS,Biology,11,All Students,241,31.5,32.0,26.1,10.4
2023,MARPLE NEWTOWN SHS,Biology,11,White (not Hispanic),197,28.4,33.5,26.4,11.7
2023,MARPLE NEWTOWN SHS,Biology,11,Asian (not Hispanic),24,54.2,16.7,20.8,8.3
2023,MARPLE NEWTOWN SHS,Biology,11,IEP,45,8.9,35.6,31.1,24.4
2023,MARPLE NEWTOWN SHS,Biology,11,Economically Disadvantaged,57,26.3,26.3,31.6,15.8
2023,MARPLE NEWTOWN SHS,Literature,11,All Students,254,8.7,61.4,25.2,4.7
2023,MARPLE NEWTOWN SHS,Literature,11,White (not Hispanic),208,6.7,63.0,25.5,4.8
2023,MARPLE NEWTOWN SHS,Literature,11,Asian (not Hispanic),25,24.0,52.0,16.0,8.0
2023,MARPLE NEWTOWN SHS,Literature,11,IEP,48,0.0,39.6,39.6,20.8
2023,MARPLE NEWTOWN SHS,Literature,11,Economically Disadvantaged,61,6.6,52.5,31.1,9.8
2023,SUN VALLEY HS,Algebra I,11,All Students,196,9.7,30.6,49.5,10.2
2023,SUN VALLEY HS,Algebra I,11,White (not Hispanic),155,11.6,32.9,46.5,9.0
2023,SUN VALLEY HS,Algebra I,11,Black or African American (not Hispanic),23,4.3,21.7,56.5,17.4
2023,SUN VALLEY HS,Algebra I,11,IEP,33,0.0,12.1,51.5,36.4
2023,SUN VALLEY HS,Algebra I,11,Economically Disadvantaged,71,4.2,18.3,64.8,12.7
2023,SUN VALLEY HS,Biology,11,All Students,245,13.1,38.8,35.5,12.7
2023,SUN VALLEY HS,Biology,11,White (not Hispanic),198,15.2,40.4,34.8,9.6
2023,SUN VALLEY HS,Biology,11,Black or African American (not Hispanic),25,8.0,24.0,44.0,24.0
2023,SUN VALLEY HS,Biology,11,Hispanic (any race),11,0.0,36.4,27.3,36.4
2023,SUN VALLEY HS,Biology,11,IEP,36,2.8,13.9,38.9,44.4
2023,SUN VALLEY HS,Biology,11,Economically Disadvantaged,84,7.1,33.3,40.5,19.0
2023,SUN VALLEY HS,Literature,11,All Students,247,6.1,65.6,19.4,8.9
2023,SUN VALLEY HS,Literature,11,White (not Hispanic),200,6.5,68.5,17.0,8.0
2023,SUN VALLEY HS,Literature,11,Black or African American (not Hispanic),25,4.0,56.0,28.0,12.0
2023,SUN VALLEY HS,Literature,11,Hispanic (any race),11,0.0,54.5,36.4,9.1
2023,SUN VALLEY HS,Literature,11,IEP,35,2.9,22.9,34.3,40.0
2023,SUN VALLEY HS,Literature,11,Economically Disadvantaged,84,1.2,57.1,28.6,13.1
2023,RADNOR SHS,Algebra I,11,All Students,198,37.9,35.4,22.7,4.0
2023,RADNOR SHS,Algebra I,11,White (not Hispanic),130,38.5,36.9,21.5,3.1
2023,RADNOR SHS,Algebra I,11,Black or African American (not Hispanic),14,0.0,42.9,42.9,14.3
2023,RADNOR SHS,Algebra I,11,Hispanic (any race),20,45.0,25.0,25.0,5.0
2023,RADNOR SHS,Algebra I,11,Asian (not Hispanic),27,48.1,33.3,18.5,0.0
2023,RADNOR SHS,Algebra I,11,IEP,29,3.4,34.5,41.4,20.7
2023,RADNOR SHS,Algebra I,11,Economically Disadvantaged,37,10.8,29.7,48.6,10.8
2023,RADNOR SHS,Biology,11,All Students,300,42.0,33.7,19.0,5.3
2023,RADNOR SHS,Biology,11,White (not Hispanic),203,38.4,38.4,19.7,3.4
2023,RADNOR SHS,Biology,11,Black or African American (not Hispanic),14,14.3,21.4,42.9,21.4
2023,RADNOR SHS,Biology,11,Hispanic (any race),22,40.9,31.8,13.6,13.6
2023,RADNOR SHS,Biology,11,Asian (not Hispanic),50,64.0,18.0,14.0,4.0
2023,RADNOR SHS,Biology,11,Multi-Racial (not Hispanic),11,45.5,36.4,9.1,9.1
2023,RADNOR SHS,Biology,11,IEP,35,17.1,25.7,25.7,31.4
2023,RADNOR SHS,Biology,11,Economically Disadvantaged,46,23.9,23.9,30.4,21.7
2023,RADNOR SHS,Literature,11,All Students,299,22.4,68.2,7.4,2.0
2023,RADNOR SHS,Literature,11,White (not Hispanic),202,22.3,69.8,5.9,2.0
2023,RADNOR SHS,Literature,11,Black or African American (not Hispanic),14,0.0,64.3,28.6,7.1
2023,RADNOR SHS,Literature,11,Hispanic (any race),22,18.2,72.7,9.1,0.0
2023,RADNOR SHS,Literature,11,Asian (not Hispanic),50,36.0,56.0,8.0,0.0
2023,RADNOR SHS,Literature,11,Multi-Racial (not Hispanic),11,0.0,90.9,0.0,9.1
2023,RADNOR SHS,Literature,11,IEP,35,8.6,48.6,25.7,17.1
2023,RADNOR SHS,Literature,11,Economically Disadvantaged,46,8.7,65.2,21.7,4.3
2023,RIDLEY HS,Algebra I,11,All Students,439,10.7,36.9,38.0,14.4
2023,RIDLEY HS,Algebra I,11,White (not Hispanic),306,12.1,40.2,35.6,12.1
2023,RIDLEY HS,Algebra I,11,Black or African American (not Hispanic),65,7.7,18.5,44.6,29.2
2023,RIDLEY HS,Algebra I,11,Hispanic (any race),28,3.6,35.7,53.6,7.1
2023,RIDLEY HS,Algebra I,11,Asian (not Hispanic),15,20.0,60.0,6.7,13.3
2023,RIDLEY HS,Algebra I,11,Multi-Racial (not Hispanic),23,4.3,30.4,52.2,13.0
2023,RIDLEY HS,Algebra I,11,IEP,107,0.9,15.9,40.2,43.0
2023,RIDLEY HS,Algebra I,11,Economically Disadvantaged,189,6.9,27.5,45.0,20.6
2023,RIDLEY HS,Biology,11,All Students,417,12.9,33.3,27.1,26.6
2023,RIDLEY HS,Biology,11,White (not Hispanic),293,14.3,34.8,24.6,26.3
2023,RIDLEY HS,Biology,11,Black or African American (not Hispanic),59,3.4,27.1,39.0,30.5
2023,RIDLEY HS,Biology,11,Hispanic (any race),26,7.7,26.9,38.5,26.9
2023,RIDLEY HS,Biology,11,Asian (not Hispanic),15,40.0,40.0,13.3,6.7
2023,RIDLEY HS,Biology,11,Multi-Racial (not Hispanic),22,9.1,31.8,27.3,31.8
2023,RIDLEY HS,Biology,11,IEP,91,2.2,14.3,29.7,53.8
2023,RIDLEY HS,Biology,11,Economically Disadvantaged,175,8.0,26.9,30.3,34.9
2023,RIDLEY HS,Literature,11,All Students,439,6.4,60.4,25.1,8.2
2023,RIDLEY HS,Literature,11,White (not Hispanic),309,8.1,61.2,22.3,8.4
2023,RIDLEY HS,Literature,11,Black or African American (not Hispanic),65,1.5,49.2,36.9,12.3
2023,RIDLEY HS,Literature,11,Hispanic (any race),27,0.0,59.3,40.7,0.0
2023,RIDLEY HS,Literature,11,Asian (not Hispanic),15,6.7,80.0,6.7,6.7
2023,RIDLEY HS,Literature,11,Multi-Racial (not Hispanic),21,4.8,71.4,19.0,4.8
2023,RIDLEY HS,Literature,11,IEP,108,0.9,30.6,45.4,23.1
2023,RIDLEY HS,Literature,11,Economically Disadvantaged,189,3.7,52.9,32.3,11.1
2023,PENNCREST HS,Algebra I,11,All Students,190,25.3,33.2,31.1,10.5
2023,PENNCREST HS,Algebra I,11,White (not Hispanic),154,23.4,33.1,31.8,11.7
2023,PENNCREST HS,Algebra I,11,Asian (not Hispanic),13,69.2,23.1,7.7,0.0
2023,PENNCREST HS,Algebra I,11,Multi-Racial (not Hispanic),12,16.7,33.3,41.7,8.3
2023,PENNCREST HS,Algebra I,11,IEP,33,6.1,21.2,36.4,36.4
2023,PENNCREST HS,Algebra I,11,Economically Disadvantaged,28,10.7,14.3,42.9,32.1
2023,PENNCREST HS,Biology,11,All Students,267,41.6,34.5,17.6,6.4
2023,PENNCREST HS,Biology,11,White (not Hispanic),219,39.3,37.9,16.4,6.4
2023,PENNCREST HS,Biology,11,Asian (not Hispanic),20,70.0,20.0,5.0,5.0
2023,PENNCREST HS,Biology,11,Multi-Racial (not Hispanic),15,46.7,20.0,26.7,6.7
2023,PENNCREST HS,Biology,11,IEP,39,23.1,15.4,30.8,30.8
2023,PENNCREST HS,Biology,11,Economically Disadvantaged,41,31.7,31.7,22.0,14.6
2023,PENNCREST HS,Literature,11,All Students,269,13.4,72.5,12.6,1.5
2023,PENNCREST HS,Literature,11,White (not Hispanic),221,12.7,74.2,11.3,1.8
2023,PENNCREST HS,Literature,11,Asian (not Hispanic),20,20.0,65.0,15.0,0.0
2023,PENNCREST HS,Literature,11,Multi-Racial (not Hispanic),14,14.3,64.3,21.4,0.0
2023,PENNCREST HS,Literature,11,IEP,41,7.3,46.3,41.5,4.9
2023,PENNCREST HS,Literature,11,Economically Disadvantaged,43,11.6,53.5,30.2,4.7
2023,ACADEMY PARK HS,Algebra I,11,All Students,232,0.0,4.7,47.4,47.8
2023,ACADEMY PARK HS,Algebra I,11,White (not Hispanic),24,0.0,0.0,54.2,45.8
2023,ACADEMY PARK HS,Algebra I,11,Black or African American (not Hispanic),190,0.0,5.3,45.8,48.9
2023,ACADEMY PARK HS,Algebra I,11,Hispanic (any race),12,0.0,8.3,58.3,33.3
2023,ACADEMY PARK HS,Algebra I,11,IEP,51,0.0,0.0,33.3,66.7
2023,ACADEMY PARK HS,Algebra I,11,ELL,13,0.0,0.0,30.8,69.2
2023,ACADEMY PARK HS,Algebra I,11,Economically Disadvantaged,157,0.0,3.2,43.3,53.5
2023,ACADEMY PARK HS,Biology,11,All Students,259,5.8,17.4,34.4,42.5
2023,ACADEMY PARK HS,Biology,11,White (not Hispanic),28,17.9,10.7,46.4,25.0
2023,ACADEMY PARK HS,Biology,11,Black or African American (not Hispanic),213,4.2,18.3,31.0,46.5
2023,ACADEMY PARK HS,Biology,11,Hispanic (any race),12,8.3,16.7,50.0,25.0
2023,ACADEMY PARK HS,Biology,11,IEP,49,0.0,8.2,18.4,73.5
2023,ACADEMY PARK HS,Biology,11,ELL,14,0.0,0.0,35.7,64.3
2023,ACADEMY PARK HS,Biology,11,Economically Disadvantaged,168,3.0,17.3,32.7,47.0
2023,ACADEMY PARK HS,Literature,11,All Students,258,0.4,37.6,36.4,25.6
2023,ACADEMY PARK HS,Literature,11,White (not Hispanic),30,0.0,50.0,33.3,16.7
2023,ACADEMY PARK HS,Literature,11,Black or African American (not Hispanic),210,0.5,34.3,37.6,27.6
2023,ACADEMY PARK HS,Literature,11,Hispanic (any race),12,0.0,50.0,33.3,16.7
2023,ACADEMY PARK HS,Literature,11,IEP,49,0.0,12.2,26.5,61.2
2023,ACADEMY PARK HS,Literature,11,ELL,14,0.0,14.3,42.9,42.9
2023,ACADEMY PARK HS,Literature,11,Economically Disadvantaged,168,0.6,35.1,32.7,31.5
2023,SPRINGFIELD HS,Algebra I,11,All Students,323,37.8,38.4,19.8,4.0
2023,SPRINGFIELD HS,Algebra I,11,White (not Hispanic),250,35.6,41.2,18.4,4.8
2023,SPRINGFIELD HS,Algebra I,11,Black or African American (not Hispanic),18,11.1,27.8,61.1,0.0
2023,SPRINGFIELD HS,Algebra I,11,Hispanic (any race),18,11.1,50.0,33.3,5.6
2023,SPRINGFIELD HS,Algebra I,11,Asian (not Hispanic),29,82.8,17.2,0.0,0.0
2023,SPRINGFIELD HS,Algebra I,11,IEP,59,10.2,28.8,44.1,16.9
2023,SPRINGFIELD HS,Algebra I,11,Economically Disadvantaged,74,29.7,37.8,27.0,5.4
2023,SPRINGFIELD HS,Biology,11,All Students,325,26.5,32.6,27.7,13.2
2023,SPRINGFIELD HS,Biology,11,White (not Hispanic),251,23.1,37.1,27.9,12.0
2023,SPRINGFIELD HS,Biology,11,Black or African American (not Hispanic),18,16.7,16.7,38.9,27.8
2023,SPRINGFIELD HS,Biology,11,Hispanic (any race),18,11.1,16.7,44.4,27.8
2023,SPRINGFIELD HS,Biology,11,Asian (not Hispanic),30,66.7,16.7,13.3,3.3
2023,SPRINGFIELD HS,Biology,11,IEP,61,11.5,19.7,29.5,39.3
2023,SPRINGFIELD HS,Biology,11,Economically Disadvantaged,77,18.2,35.1,31.2,15.6
2023,SPRINGFIELD HS,Literature,11,All Students,324,23.1,67.9,6.8,2.2
2023,SPRINGFIELD HS,Literature,11,White (not Hispanic),251,22.3,69.3,6.4,2.0
2023,SPRINGFIELD HS,Literature,11,Black or African American (not Hispanic),17,11.8,64.7,17.6,5.9
2023,SPRINGFIELD HS,Literature,11,Hispanic (any race),18,5.6,77.8,16.7,0.0
2023,SPRINGFIELD HS,Literature,11,Asian (not Hispanic),30,43.3,56.7,0.0,0.0
2023,SPRINGFIELD HS,Literature,11,IEP,60,8.3,58.3,21.7,11.7
2023,SPRINGFIELD HS,Literature,11,Economically Disadvantaged,77,19.5,68.8,7.8,3.9
2023,UPPER DARBY SHS,Algebra I,11,All Students,531,1.1,9.0,49.5,40.3
2023,UPPER DARBY SHS,Algebra I,11,White (not Hispanic),93,2.2,16.1,53.8,28.0
2023,UPPER DARBY SHS,Algebra I,11,Black or African American (not Hispanic),272,0.4,5.9,46.3,47.4
2023,UPPER DARBY SHS,Algebra I,11,Hispanic (any race),63,0.0,7.9,44.4,47.6
2023,UPPER DARBY SHS,Algebra I,11,Asian (not Hispanic),79,2.5,15.2,58.2,24.1
2023,UPPER DARBY SHS,Algebra I,11,Multi-Racial (not Hispanic),20,5.0,0.0,50.0,45.0
2023,UPPER DARBY SHS,Algebra I,11,IEP,60,0.0,0.0,21.7,78.3
2023,UPPER DARBY SHS,Algebra I,11,ELL,60,1.7,1.7,30.0,66.7
2023,UPPER DARBY SHS,Algebra I,11,Economically Disadvantaged,356,1.4,7.3,49.7,41.6
2023,UPPER DARBY SHS,Biology,11,All Students,639,10.0,27.5,31.5,31.0
2023,UPPER DARBY SHS,Biology,11,White (not Hispanic),133,16.5,36.8,25.6,21.1
2023,UPPER DARBY SHS,Biology,11,Black or African American (not Hispanic),292,4.8,22.6,37.0,35.6
2023,UPPER DARBY SHS,Biology,11,Hispanic (any race),72,5.6,16.7,23.6,54.2
2023,UPPER DARBY SHS,Biology,11,Asian (not Hispanic),115,19.1,38.3,27.8,14.8
2023,UPPER DARBY SHS,Biology,11,Multi-Racial (not Hispanic),22,9.1,13.6,40.9,36.4
2023,UPPER DARBY SHS,Biology,11,IEP,70,1.4,2.9,25.7,70.0
2023,UPPER DARBY SHS,Biology,11,ELL,65,1.5,3.1,18.5,76.9
2023,UPPER DARBY SHS,Biology,11,Economically Disadvantaged,406,6.2,24.9,34.2,34.7
2023,UPPER DARBY SHS,Literature,11,All Students,570,2.5,43.2,35.1,19.3
2023,UPPER DARBY SHS,Literature,11,White (not Hispanic),121,5.0,52.9,30.6,11.6
2023,UPPER DARBY SHS,Literature,11,Black or African American (not Hispanic),281,0.7,35.6,39.1,24.6
2023,UPPER DARBY SHS,Literature,11,Hispanic (any race),52,1.9,40.4,34.6,23.1
2023,UPPER DARBY SHS,Literature,11,Asian (not Hispanic),96,5.2,55.2,24.0,15.6
2023,UPPER DARBY SHS,Literature,11,Multi-Racial (not Hispanic),15,0.0,40.0,60.0,0.0
2023,UPPER DARBY SHS,Literature,11,IEP,65,0.0,6.2,30.8,63.1
2023,UPPER DARBY SHS,Literature,11,ELL,31,0.0,0.0,38.7,61.3
2023,UPPER DARBY SHS,Literature,11,Economically Disadvantaged,365,1.4,38.4,38.4,21.9
2023,STRATH HAVEN HS,Algebra I,11,All Students,226,22.1,37.2,35.0,5.8
2023,STRATH HAVEN HS,Algebra I,11,White (not Hispanic),173,22.0,39.3,35.3,3.5
2023,STRATH HAVEN HS,Algebra I,11,Black or African American (not Hispanic),17,5.9,29.4,41.2,23.5
2023,STRATH HAVEN HS,Algebra I,11,Asian (not Hispanic),20,45.0,30.0,20.0,5.0
2023,STRATH HAVEN HS,Algebra I,11,IEP,31,6.5,9.7,58.1,25.8
2023,STRATH HAVEN HS,Algebra I,11,Economically Disadvantaged,47,19.1,27.7,36.2,17.0
2023,STRATH HAVEN HS,Biology,11,All Students,281,38.8,32.7,24.6,3.9
2023,STRATH HAVEN HS,Biology,11,White (not Hispanic),212,38.7,31.6,27.8,1.9
2023,STRATH HAVEN HS,Biology,11,Black or African American (not Hispanic),18,11.1,50.0,22.2,16.7
2023,STRATH HAVEN HS,Biology,11,Asian (not Hispanic),30,63.3,23.3,6.7,6.7
2023,STRATH HAVEN HS,Biology,11,Multi-Racial (not Hispanic),13,23.1,38.5,30.8,7.7
2023,STRATH HAVEN HS,Biology,11,IEP,33,9.1,15.2,54.5,21.2
2023,STRATH HAVEN HS,Biology,11,Economically Disadvantaged,54,24.1,31.5,31.5,13.0
2023,STRATH HAVEN HS,Literature,11,All Students,282,28.0,64.2,7.4,0.4
2023,STRATH HAVEN HS,Literature,11,White (not Hispanic),215,27.9,66.0,6.0,0.0
2023,STRATH HAVEN HS,Literature,11,Black or African American (not Hispanic),16,6.3,81.3,6.3,6.3
2023,STRATH HAVEN HS,Literature,11,Asian (not Hispanic),30,36.7,53.3,10.0,0.0
2023,STRATH HAVEN HS,Literature,11,Multi-Racial (not Hispanic),12,41.7,33.3,25.0,0.0
2023,STRATH HAVEN HS,Literature,11,IEP,32,3.1,75.0,18.8,3.1
2023,STRATH HAVEN HS,Literature,11,Economically Disadvantaged,52,21.2,59.6,17.3,1.9
2023,PENN WOOD HS,Algebra I,11,All Students,265,0.4,4.2,40.0,55.5
2023,PENN WOOD HS,Algebra I,11,Black or African American (not Hispanic),248,0.4,3.2,40.7,55.6
2023,PENN WOOD HS,Algebra I,11,IEP,57,0.0,0.0,15.8,84.2
2023,PENN WOOD HS,Algebra I,11,ELL,15,0.0,0.0,26.7,73.3
2023,PENN WOOD HS,Algebra I,11,Economically Disadvantaged,211,0.0,4.7,39.3,55.9
2023,PENN WOOD HS,Biology,11,All Students,300,3.7,9.0,35.3,52.0
2023,PENN WOOD HS,Biology,11,Black or African American (not Hispanic),276,3.3,8.0,35.9,52.9
2023,PENN WOOD HS,Biology,11,IEP,60,1.7,0.0,13.3,85.0
2023,PENN WOOD HS,Biology,11,ELL,16,0.0,0.0,0.0,100.0
2023,PENN WOOD HS,Biology,11,Economically Disadvantaged,240,2.9,8.8,36.3,52.1
2023,PENN WOOD HS,Literature,11,All Students,300,1.0,34.3,37.3,27.3
2023,PENN WOOD HS,Literature,11,Black or African American (not Hispanic),276,1.1,33.3,37.0,28.6
2023,PENN WOOD HS,Literature,11,IEP,59,1.7,8.5,39.0,50.8
2023,PENN WOOD HS,Literature,11,ELL,15,0.0,0.0,40.0,60.0
2023,PENN WOOD HS,Literature,11,Economically Disadvantaged,235,1.3,32.8,37.4,28.5
2023,JOHNSONBURG AREA HS,Algebra I,11,All Students,25,4.0,16.0,72.0,8.0
2023,JOHNSONBURG AREA HS,Algebra I,11,White (not Hispanic),22,4.5,18.2,72.7,4.5
2023,JOHNSONBURG AREA HS,Biology,11,All Students,37,24.3,45.9,24.3,5.4
2023,JOHNSONBURG AREA HS,Biology,11,White (not Hispanic),33,27.3,45.5,24.2,3.0
2023,JOHNSONBURG AREA HS,Biology,11,Economically Disadvantaged,14,35.7,35.7,21.4,7.1
2023,JOHNSONBURG AREA HS,Literature,11,All Students,37,0.0,83.8,13.5,2.7
2023,JOHNSONBURG AREA HS,Literature,11,White (not Hispanic),33,0.0,87.9,9.1,3.0
2023,JOHNSONBURG AREA HS,Literature,11,Economically Disadvantaged,14,0.0,85.7,14.3,0.0
2023,RIDGWAY AREA HS,Algebra I,11,All Students,19,5.3,15.8,42.1,36.8
2023,RIDGWAY AREA HS,Algebra I,11,White (not Hispanic),18,5.6,16.7,38.9,38.9
2023,RIDGWAY AREA HS,Algebra I,11,Economically Disadvantaged,13,7.7,0.0,53.8,38.5
2023,RIDGWAY AREA HS,Biology,11,All Students,47,14.9,44.7,27.7,12.8
2023,RIDGWAY AREA HS,Biology,11,White (not Hispanic),44,15.9,45.5,25.0,13.6
2023,RIDGWAY AREA HS,Biology,11,Economically Disadvantaged,18,5.6,33.3,33.3,27.8
2023,RIDGWAY AREA HS,Literature,11,All Students,47,10.6,51.1,21.3,17.0
2023,RIDGWAY AREA HS,Literature,11,White (not Hispanic),44,9.1,54.5,18.2,18.2
2023,RIDGWAY AREA HS,Literature,11,Economically Disadvantaged,18,11.1,33.3,16.7,38.9
2023,ST MARYS AREA SHS,Algebra I,11,All Students,113,10.6,41.6,37.2,10.6
2023,ST MARYS AREA SHS,Algebra I,11,White (not Hispanic),108,10.2,42.6,36.1,11.1
2023,ST MARYS AREA SHS,Algebra I,11,IEP,17,0.0,11.8,29.4,58.8
2023,ST MARYS AREA SHS,Algebra I,11,Economically Disadvantaged,38,10.5,36.8,36.8,15.8
2023,ST MARYS AREA SHS,Biology,11,All Students,131,23.7,42.7,22.9,10.7
2023,ST MARYS AREA SHS,Biology,11,White (not Hispanic),126,23.8,42.1,23.0,11.1
2023,ST MARYS AREA SHS,Biology,11,IEP,19,0.0,10.5,42.1,47.4
2023,ST MARYS AREA SHS,Biology,11,Economically Disadvantaged,42,14.3,45.2,23.8,16.7
2023,ST MARYS AREA SHS,Literature,11,All Students,130,7.7,67.7,14.6,10.0
2023,ST MARYS AREA SHS,Literature,11,White (not Hispanic),125,7.2,68.0,14.4,10.4
2023,ST MARYS AREA SHS,Literature,11,IEP,17,0.0,5.9,41.2,52.9
2023,ST MARYS AREA SHS,Literature,11,Economically Disadvantaged,40,7.5,57.5,20.0,15.0
2023,CORRY AREA HS,Algebra I,11,All Students,84,3.6,14.3,53.6,28.6
2023,CORRY AREA HS,Algebra I,11,White (not Hispanic),81,3.7,14.8,53.1,28.4
2023,CORRY AREA HS,Algebra I,11,IEP,29,0.0,0.0,34.5,65.5
2023,CORRY AREA HS,Algebra I,11,Economically Disadvantaged,51,0.0,15.7,56.9,27.5
2023,CORRY AREA HS,Biology,11,All Students,137,17.5,31.4,32.8,18.2
2023,CORRY AREA HS,Biology,11,White (not Hispanic),132,17.4,32.6,31.8,18.2
2023,CORRY AREA HS,Biology,11,IEP,30,3.3,3.3,26.7,66.7
2023,CORRY AREA HS,Biology,11,Economically Disadvantaged,80,15.0,30.0,37.5,17.5
2023,CORRY AREA HS,Literature,11,All Students,140,8.6,52.9,24.3,14.3
2023,CORRY AREA HS,Literature,11,White (not Hispanic),135,8.9,52.6,24.4,14.1
2023,CORRY AREA HS,Literature,11,IEP,30,0.0,3.3,36.7,60.0
2023,CORRY AREA HS,Literature,11,Economically Disadvantaged,81,7.4,48.1,32.1,12.3
2023,ERIE HS,Algebra I,11,All Students,247,0.4,6.9,30.8,61.9
2023,ERIE HS,Algebra I,11,White (not Hispanic),87,1.1,14.9,31.0,52.9
2023,ERIE HS,Algebra I,11,Black or African American (not Hispanic),110,0.0,0.9,26.4,72.7
2023,ERIE HS,Algebra I,11,Hispanic (any race),35,0.0,2.9,37.1,60.0
2023,ERIE HS,Algebra I,11,IEP,53,0.0,5.7,17.0,77.4
2023,ERIE HS,Algebra I,11,ELL,42,0.0,0.0,23.8,76.2
2023,ERIE HS,Algebra I,11,Economically Disadvantaged,213,0.5,6.1,28.2,65.3
2023,ERIE HS,Biology,11,All Students,268,2.6,12.3,22.0,63.1
2023,ERIE HS,Biology,11,White (not Hispanic),88,5.7,19.3,25.0,50.0
2023,ERIE HS,Biology,11,Black or African American (not Hispanic),122,0.0,5.7,16.4,77.9
2023,ERIE HS,Biology,11,Hispanic (any race),43,4.7,11.6,32.6,51.2
2023,ERIE HS,Biology,11,IEP,54,1.9,5.6,22.2,70.4
2023,ERIE HS,Biology,11,ELL,40,0.0,2.5,22.5,75.0
2023,ERIE HS,Biology,11,Economically Disadvantaged,228,2.6,10.1,19.7,67.5
2023,ERIE HS,Literature,11,All Students,271,1.1,14.8,33.9,50.2
2023,ERIE HS,Literature,11,White (not Hispanic),88,2.3,25.0,31.8,40.9
2023,ERIE HS,Literature,11,Black or African American (not Hispanic),123,0.0,5.7,35.0,59.3
2023,ERIE HS,Literature,11,Hispanic (any race),44,2.3,13.6,38.6,45.5
2023,ERIE HS,Literature,11,IEP,53,1.9,3.8,26.4,67.9
2023,ERIE HS,Literature,11,ELL,43,0.0,0.0,30.2,69.8
2023,ERIE HS,Literature,11,Economically Disadvantaged,231,1.3,10.4,34.2,54.1
2023,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,11,All Students,84,8.3,38.1,41.7,11.9
2023,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,11,White (not Hispanic),56,12.5,35.7,46.4,5.4
2023,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,11,Black or African American (not Hispanic),17,0.0,52.9,23.5,23.5
2023,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,11,Economically Disadvantaged,33,9.1,30.3,51.5,9.1
2023,NORTHWEST PA COLLEGIATE ACADEMY,Biology,11,All Students,135,25.2,46.7,23.0,5.2
2023,NORTHWEST PA COLLEGIATE ACADEMY,Biology,11,White (not Hispanic),95,28.4,46.3,21.1,4.2
2023,NORTHWEST PA COLLEGIATE ACADEMY,Biology,11,Black or African American (not Hispanic),22,18.2,40.9,31.8,9.1
2023,NORTHWEST PA COLLEGIATE ACADEMY,Biology,11,Economically Disadvantaged,55,25.5,47.3,23.6,3.6
2023,NORTHWEST PA COLLEGIATE ACADEMY,Literature,11,All Students,140,5.7,76.4,15.0,2.9
2023,NORTHWEST PA COLLEGIATE ACADEMY,Literature,11,White (not Hispanic),97,8.2,76.3,12.4,3.1
2023,NORTHWEST PA COLLEGIATE ACADEMY,Literature,11,Black or African American (not Hispanic),22,0.0,72.7,27.3,0.0
2023,NORTHWEST PA COLLEGIATE ACADEMY,Literature,11,Economically Disadvantaged,56,5.4,76.8,12.5,5.4
2023,FAIRVIEW HS,Algebra I,11,All Students,78,15.4,38.5,37.2,9.0
2023,FAIRVIEW HS,Algebra I,11,White (not Hispanic),70,15.7,40.0,37.1,7.1
2023,FAIRVIEW HS,Algebra I,11,Economically Disadvantaged,28,17.9,32.1,35.7,14.3
2023,FAIRVIEW HS,Biology,11,All Students,137,35.8,47.4,12.4,4.4
2023,FAIRVIEW HS,Biology,11,White (not Hispanic),114,29.8,54.4,14.0,1.8
