district_name,name,address_city,address_street,county,zip,telephone_number,website,elementary,middle,high
Washington SD,Washington HS,Washington,201 Allison Ave,Intermediate Unit 1,15301,724-223-5080,http://www.prexie.org,FALSE,FALSE,TRUE
New Castle Area SD,Washington Intrmd Sch,New Castle,101 East Euclid Avenue,Midwestern IU 4,16105,724-656-4729,http://www.ncasd.com,TRUE,FALSE,FALSE
Washington SD,Washington Junior High School,Washington,201 Allison Avenue,Intermediate Unit 1,15301,724-223-5060,http://www.prexie.org,FALSE,TRUE,FALSE
Philadelphia City SD,Washington Martha Sch,Philadelphia,766 N 44th St,Philadelphia IU 26,19104,215-400-7770,http://www.philasd.org,TRUE,TRUE,FALSE
Washington SD,Washington Park El Sch,Washington,801 E Wheeling St,Intermediate Unit 1,15301,724-223-5150,http://www.prexie.org,TRUE,TRUE,FALSE
Dubois Area SD,Wasson Avenue El Sch,DuBois,300 Wasson Ave,Riverview IU 6,15801,814-371-6171,https://www.dubois.school/,TRUE,FALSE,FALSE
Fort LeBoeuf SD,Waterford El Sch,Waterford,323 Cherry Street,Northwest Tri-County IU 5,16441,814-796-4833,http://www.fortleboeuf.net/,TRUE,FALSE,FALSE
Wattsburg Area SD,Wattsburg Area El Ctr,Erie,10780 Wattsburg Rd,Northwest Tri-County IU 5,16509,814-824-4152,http://www.wattsburg.org,TRUE,FALSE,FALSE
Wattsburg Area SD,Wattsburg Area MS,Erie,10774 Wattsburg Rd,Northwest Tri-County IU 5,16509,814-814-4153,http://www.wattsburg.org,TRUE,TRUE,FALSE
Abington Heights SD,Waverly Sch,Waverly,103 Waverly Rd,Northeastern Educational IU 19,18471,570-585-6300,http://www.ahsd.org,TRUE,FALSE,FALSE
Radnor Township SD,Wayne El Sch,Wayne,651 W Wayne Ave,Delaware County IU 25,19087,610-687-8480,http://www.rtsd.org,TRUE,FALSE,FALSE
Wayne Highlands SD,Wayne Highlands MS,Honesdale,482 Grove St,Northeastern Educational IU 19,18431,570-253-5900,https://www.whsdk12.com/,FALSE,TRUE,FALSE
Waynesboro Area SD,Waynesboro Area MS,Waynesboro,702 E 2nd St,Lincoln IU 12,17268,717-762-1191,http://www.wasdpa.org,FALSE,TRUE,FALSE
Waynesboro Area SD,Waynesboro Area SHS,Waynesboro,550 E 2nd St,Lincoln IU 12,17268,717-762-1191,http://www.wasdpa.org,FALSE,FALSE,TRUE
Central Greene SD,Waynesburg Central El School,Waynesburg,90 Zimmerman Dr,Intermediate Unit 1,15370,724-627-3081,http://www.cgsd.org,TRUE,TRUE,FALSE
Central Greene SD,Waynesburg Central JSHS,Waynesburg,30 Zimmerman Dr,Intermediate Unit 1,15370,724-852-1050,http://www.cgsd.org,FALSE,TRUE,TRUE
Weatherly Area SD,Weatherly Area El Sch,Weatherly,602 6th St,Carbon-Lehigh IU 21,18255,570-427-8687,http://www.weatherlysd.org,TRUE,FALSE,FALSE
Weatherly Area SD,Weatherly Area MS,Weatherly,602 6th St,Carbon-Lehigh IU 21,18255,570-427-8689,http://www.weatherlysd.org,FALSE,TRUE,FALSE
Weatherly Area SD,Weatherly Area SHS,Weatherly,601 6th St,Carbon-Lehigh IU 21,18255,570-427-8521,http://www.weatherlysd.org,FALSE,FALSE,TRUE
Philadelphia City SD,Webster Sch,Philadelphia,3400 Frankford Ave,Philadelphia IU 26,19134,215-400-7170,http://www.philasd.org,TRUE,FALSE,FALSE
Dover Area SD,Weigelstown El Sch,Dover,3205 Carlisle Rd,Lincoln IU 12,17315,717-292-8072,http://www.doversd.org,TRUE,FALSE,FALSE
Northwestern Lehigh SD,Weisenberg El Sch,Kutztown,2665 Golden Key Rd,Carbon-Lehigh IU 21,19530,610-298-8661,http://www.nwlehighsd.org,TRUE,FALSE,FALSE
Wellsboro Area SD,Wellsboro Area HS,Wellsboro,225 Nichols St,BLaST IU 17,16901,570-724-3547,http://www.wellsborosd.org,FALSE,FALSE,TRUE
Northern York County SD,Wellsville Campus,Wellsville,1060 Zeigler Road,Capital Area IU 15,17365,717-432-8691,http://www.northernpolarbears.com,TRUE,FALSE,FALSE
Philadelphia City SD,Welsh John Sch,Philadelphia,2331 N 4th St,Philadelphia IU 26,19133,215-400-7130,http://www.philasd.org,TRUE,TRUE,FALSE
Lower Merion SD,Welsh Valley MS,Narberth,325 Tower Lane,Montgomery County IU 23,19072,610-658-3920,http://www.lmsd.org,TRUE,TRUE,FALSE
Hempfield Area SD,Wendover MS,Greensburg,425 Wendover Jr High Dr,Westmoreland IU 7,15601,724-838-4070,http://www.hasdpa.net,FALSE,TRUE,FALSE
East Penn SD,Wescosville El Sch,Wescosville,1064 Liberty Ln,Carbon-Lehigh IU 21,18106,610-395-5851,http://www.eastpennsd.org,TRUE,FALSE,FALSE
West Allegheny SD,West Allegheny MS,Imperial,207 W Allegheny Rd,Allegheny IU 3,15126,724-695-8979,http://www.westasd.org,FALSE,TRUE,FALSE
West Allegheny SD,West Allegheny SHS,Imperial,205 W Allegheny Rd,Allegheny IU 3,15126,724-695-5245,http://www.westasd.org,FALSE,FALSE,TRUE
Berwick Area SD,West Berwick El Sch,Berwick,809 Sycamore St,Central Susquehanna IU 16,18603,570-759-6400,http://www.berwicksd.org,TRUE,FALSE,FALSE
Downingtown Area SD,West Bradford El Sch,Downingtown,1475 Broadrun Rd,Chester County IU 24,19335,610-384-9030,http://www.dasd.org,TRUE,FALSE,FALSE
West Branch Area SD,West Branch Area El Sch,Morrisdale,356 Allport Cutoff,Central IU 10,16858,814-345-5615,http://www.westbranch.org,TRUE,FALSE,FALSE
West Branch Area SD,West Branch Area HS,Morrisdale,444 Allport Cutoff,Central IU 10,16858,814-345-5615,http://www.westbranch.org,FALSE,FALSE,TRUE
West Branch Area SD,West Branch MS,Morrisdale,444 Allport Cutoff,Central IU 10,16858,814-345-5615,http://www.westbranch.org,TRUE,TRUE,FALSE
Souderton Area SD,West Broad Street El Sch,Souderton,342 W Broad St,Montgomery County IU 23,18964,215-723-1711,http://www.soudertonsd.org,TRUE,FALSE,FALSE
West Chester Area SD,West Chester Bayard Rustin HS,West Chester,1100 Shiloh Road,Chester County IU 24,19382,484-266-4300,http://www.wcasd.net,FALSE,FALSE,TRUE
West Chester Area SD,West Chester East HS,West Chester,450 Ellis Ln,Chester County IU 24,19380,484-266-3800,http://www.wcasd.net,FALSE,FALSE,TRUE
West Chester Area SD,West Chester Henderson HS,West Chester,400 Montgomery Ave,Chester County IU 24,19380,484-266-3300,http://www.wcasd.net,FALSE,FALSE,TRUE
Connellsville Area SD,West Crawford El Sch,Connellsville,215 Falls Avenue,Intermediate Unit 1,15425,724-628-4497,http://www.casdfalcons.org/,TRUE,FALSE,FALSE
East Pennsboro Area SD,West Creek Hills El Sch,Camp Hill,400 Erford Rd,Capital Area IU 15,17011,717-732-0142,http://www.epasd.org,TRUE,FALSE,FALSE
Crawford Central SD,West End El Sch,Meadville,12068 Brooks Rd,Northwest Tri-County IU 5,16335,814-724-1450,http://www.craw.org,TRUE,TRUE,FALSE
Forest Area SD,West Forest El Sch,Tionesta,"22318 Route 62, Box 15",Riverview IU 6,16353,814-755-3302,http://www.forestareaschools.org/,TRUE,TRUE,FALSE
Forest Area SD,West Forest JSHS,Tionesta,"22318 Route 62, Box 15",Riverview IU 6,16353,814-755-3611,http://www.forestareaschools.org/,FALSE,TRUE,TRUE
West Greene SD,West Greene El Ctr,Waynesburg,1350 Hargus Creek Rd,Intermediate Unit 1,15370,724-499-5183,http://www.wgsd.org,TRUE,TRUE,FALSE
West Greene SD,West Greene JSHS,Waynesburg,1352 Hargus Creek Rd,Intermediate Unit 1,15370,724-499-5183,http://www.wgsd.org,FALSE,TRUE,TRUE
Central Dauphin SD,West Hanover El Sch,Harrisburg,7740 Manor Dr,Capital Area IU 15,17112,717-657-3210,http://www.cdschools.org,TRUE,FALSE,FALSE
Hazleton Area SD,West Hazleton El/MS,West Hazleton,325 North St,Luzerne IU 18,18202,570-459-3111,http://www.hasdk12.org,TRUE,TRUE,FALSE
Hempfield Area SD,West Hempfield El Sch,Irwin,469 Wendel Road,Westmoreland IU 7,15642,724-850-2780,http://www.hasdpa.net,TRUE,FALSE,FALSE
Hempfield Area SD,West Hempfield MS,Irwin,156 Northumberland Road,Westmoreland IU 7,15642,724-850-2140,http://www.hasdpa.net,FALSE,TRUE,FALSE
Sharon City SD,West Hill El Sch,Sharon,301 Ellsworth St,Midwestern IU 4,16146,724-981-4880,http://www.sharonsd.org,TRUE,TRUE,FALSE
Armstrong SD,West Hills Intermediate Sch,Kittanning,175 Heritage Park Drive,ARIN IU 28,16201,724-543-1121,http://www.asd.k12.pa.us,TRUE,TRUE,FALSE
Armstrong SD,West Hills Primary Sch,Kittanning,181 Heritage Park Drive,ARIN IU 28,16201,724-548-7651,http://www.asd.k12.pa.us,TRUE,FALSE,FALSE
South Western SD,West Manheim El Sch,Hanover,2000 Baltimore Pike,Lincoln IU 12,17331,717-633-4890,http://www.swsd.k12.pa.us,TRUE,FALSE,FALSE
West Middlesex Area SD,West Middlesex Area JSHS,West Middlesex,3591 Sharon Rd,Midwestern IU 4,16159,724-634-3030,http://www.wmasd.k12.pa.us,FALSE,TRUE,TRUE
West Mifflin Area SD,West Mifflin Area HS,West Mifflin,91 Commonwealth Ave,Allegheny IU 3,15122,412-466-9131,http://www.wmasd.org,FALSE,FALSE,TRUE
West Mifflin Area SD,West Mifflin Area MS,West Mifflin,81 Commonwealth Ave,Allegheny IU 3,15122,412-466-9131,http://www.wmasd.org,TRUE,TRUE,FALSE
Yough SD,West Newton El Sch,West Newton,1208 Vine Street,Westmoreland IU 7,15089,724-872-5877,http://www.youghsd.net,TRUE,FALSE,FALSE
,West Oak Lane CS,Philadelphia,7115 Stenton Ave,Philadelphia IU 26,19138,215-927-7995,http://www.wolcs.org,TRUE,TRUE,FALSE
Tamaqua Area SD,West Penn Twp El Sch,New Ringgold,185 School Dr,Schuylkill IU 29,17960,570-386-5051,http://www.tamaqua.k12.pa.us,TRUE,FALSE,FALSE
West Perry SD,West Perry MS,Elliottsburg,2620 Shermans Valley Road,Capital Area IU 15,17024,717-789-3012,http://www.westperry.org,FALSE,TRUE,FALSE
West Perry SD,West Perry SHS,Elliottsburg,2608 Shermans Valley Road,Capital Area IU 15,17024,717-789-3931,http://www.westperry.org,FALSE,FALSE,TRUE
,West Phila. Achievement CES,Philadelphia,6701 Callowhill Street,Philadelphia IU 26,19151,215-476-6471,http://www.wpaces.com,TRUE,FALSE,FALSE
Philadelphia City SD,West Philadelphia HS,Philadelphia,4901 Chestnut St,Philadelphia IU 26,19139,215-400-7900,http://www.philasd.org,FALSE,FALSE,TRUE
Hempfield Area SD,West Point El Sch,Greensburg,533 St Andrews Drive,Westmoreland IU 7,15601,724-850-2270,http://www.hasdpa.net,TRUE,FALSE,FALSE
Pottsgrove SD,West Pottsgrove El Sch,Stowe,25 Grosstown Rd,Montgomery County IU 23,19464,610-323-6510,http://www.pgsd.org/,TRUE,FALSE,FALSE
Wyomissing Area SD,West Reading El Ctr,West Reading,421 Chestnut St,Berks County IU 14,19611,610-374-0739,http://www.wyoarea.org,TRUE,TRUE,FALSE
Pennridge SD,West Rockhill El Sch,Sellersville,1000 Washington Ave,Bucks County IU 22,18960,215-257-9200,http://www.pennridge.org/psd/psd.htm,TRUE,FALSE,FALSE
Scranton SD,West Scranton HS,Scranton,1201 Luzerne St,Northeastern Educational IU 19,18504,570-348-3616,http://www.scrsd.org/,FALSE,FALSE,TRUE
Scranton SD,West Scranton Intrmd Sch,Scranton,1401 Fellows St,Northeastern Educational IU 19,18504,570-348-3475,http://www.scrsd.org/,TRUE,TRUE,FALSE
Armstrong SD,West Shamokin JSHS,Rural Valley,178 Wolf Drive,ARIN IU 28,16249,724-783-7040,http://www.asd.k12.pa.us,FALSE,TRUE,TRUE
,West Side CTC,Kingston,75 Evans Street,Luzerne IU 18,18704,570-288-8493,http://www.wsctc.net,FALSE,FALSE,TRUE
Midd-West SD,West Snyder El Sch,Beaver Springs,645 Snyder Avenue,Central Susquehanna IU 16,17812,570-837-0046,http://www.mwsd.cc,TRUE,FALSE,FALSE
North Hills SD,West View El Sch,Pittsburgh,47 Chalfonte Ave,Allegheny IU 3,15229,412-318-1502,http://www.nhsd.net,TRUE,FALSE,FALSE
Owen J Roberts SD,West Vincent El Sch,Chester Springs,2750 Conestoga Road,Chester County IU 24,19425,610-469-5108,http://www.ojrsd.com,TRUE,TRUE,FALSE
West York Area SD,West York Area HS,York,1800 Bannister St,Lincoln IU 12,17404,717-845-6634,http://www.wyasd.org,FALSE,FALSE,TRUE
West York Area SD,West York Area MS,York,1700 Bannister St,Lincoln IU 12,17404,717-845-1671,http://www.wyasd.org,FALSE,TRUE,FALSE
Upper Darby SD,Westbrook Park El Sch,Clifton Heights,199 Westbrook Dr,Delaware County IU 25,19018,610-626-9363,http://www.upperdarbysd.org,TRUE,FALSE,FALSE
,Western Area CTC,Canonsburg,688 Western Ave,Intermediate Unit 1,15317,724-746-2890,http://www.wactc.net,FALSE,FALSE,TRUE
Western Beaver County SD,Western Beaver Co JSHS,Industry,216 Engle Rd,Beaver Valley IU 27,15052,724-643-8500,http://www.westernbeaver.org,FALSE,TRUE,TRUE
,Western Montgomery CTC,Limerick,77 Graterford Rd,Montgomery County IU 23,19468,610-489-7272,http://www.westerncenter.org,FALSE,FALSE,TRUE
Western Wayne SD,Western Wayne HS,Lake Ariel,1970A Easton Turnpike,Northeastern Educational IU 19,18436,800-321-9973,http://www.westernwayne.org,FALSE,FALSE,TRUE
Western Wayne SD,Western Wayne MS,Lake Ariel,1970B Easton Turnpike,Northeastern Educational IU 19,18436,800-321-9973,http://www.westernwayne.org,FALSE,TRUE,FALSE
Northern Tioga SD,Westfield Area El Sch,Westfield,1355 Route 49,BLaST IU 17,16950,814-367-2712,http://www.ntiogasd.org,TRUE,TRUE,FALSE
,Westinghouse Arts Academy CS,Wilmerding,320 Marguerite Avenue,Allegheny IU 3,15148,412-646-1718,http://www.westinghousearts.org/,FALSE,FALSE,TRUE
Millcreek Township SD,Westlake MS,Erie,4330 W Lake Rd,Northwest Tri-County IU 5,16505,814-835-5750,http://www.mtsd.org/main/index.html,FALSE,TRUE,FALSE
Westmont Hilltop SD,Westmont Hilltop El Sch,Johnstown,827 Diamond Blvd,Appalachia IU 8,15905,814-255-8707,http://www.whsd.org/,TRUE,TRUE,FALSE
Westmont Hilltop SD,Westmont Hilltop JSHS,Johnstown,200 Fair Oaks Dr,Appalachia IU 8,15905,814-255-8726,http://www.whsd.org/,FALSE,TRUE,TRUE
West Chester Area SD,Westtown-Thornbury El Sch,West Chester,750 Westbourne Road,Chester County IU 24,19382,484-266-1800,http://www.wcasd.net,TRUE,FALSE,FALSE
Pine-Richland SD,Wexford El Sch,Wexford,250 Brown Road,Allegheny IU 3,15090,724-935-4631,http://www.pinerichland.org,TRUE,FALSE,FALSE
Lancaster SD,Wharton El Sch,Lancaster,705 N Mary St,Lancaster-Lebanon IU 13,17603,717-291-6281,http://www.sdlancaster.org,TRUE,FALSE,FALSE
Uniontown Area SD,Wharton Sch,Farmington,136 Elliotsville Road,Intermediate Unit 1,15437,724-329-5510,http://www.uasdraiders.org,TRUE,FALSE,FALSE
Lancaster SD,Wheatland MS,Lancaster,919 Hamilton Park Dr,Lancaster-Lebanon IU 13,17603,717-291-6285,http://www.sdlancaster.org,FALSE,TRUE,FALSE
Milton Area SD,White Deer El Sch,New Columbia,631 New Columbia Rd,Central Susquehanna IU 16,17856,570-742-7614,http://www.miltonsd.org,TRUE,FALSE,FALSE
Baldwin-Whitehall SD,Whitehall El Sch,Pittsburgh,4900 Curry Rd,Allegheny IU 3,15236,412-885-7525,http://www.bwschools.net,TRUE,FALSE,FALSE
Norristown Area SD,Whitehall El Sch,Norristown,399 N Whitehall Rd,Montgomery County IU 23,19403,610-630-6000,http://www.nasd.k12.pa.us,TRUE,FALSE,FALSE
Whitehall-Coplay SD,Whitehall HS,Whitehall,3800 Mechanicsville Rd,Carbon-Lehigh IU 21,18052,610-437-5081,http://www.whitehallcoplay.org,FALSE,FALSE,TRUE
Whitehall-Coplay SD,Whitehall-Coplay MS,Whitehall,2930 Zephyr Blvd,Carbon-Lehigh IU 21,18052,610-439-1439,http://www.whitehallcoplay.org,FALSE,TRUE,FALSE
Colonial SD,Whitemarsh El Sch,Lafayette Hill,4120 Joshua Rd,Montgomery County IU 23,19444,610-828-9092,http://www.colonialsd.org/index.aspx,TRUE,FALSE,FALSE
Wilson SD,Whitfield El Sch,West Lawn,2700 Van Reed Rd,Berks County IU 14,19609,610-670-0180,http://www.wilsonsd.org,TRUE,FALSE,FALSE
Lancaster SD,Wickersham El Sch,Lancaster,401 N Reservoir St,Lancaster-Lebanon IU 13,17602,717-291-6291,http://www.sdlancaster.org,TRUE,FALSE,FALSE
Philadelphia City SD,Widener Memorial Sch,Philadelphia,1450 W Olney Ave,Philadelphia IU 26,19141,215-400-3710,http://www.philasd.org,TRUE,TRUE,TRUE
,Wilkes-Barre Area CTC,Wilkes-Barre,"Jumper Road, Plains Township",Luzerne IU 18,18705,570-822-4131,http://www.wbactc.org,FALSE,FALSE,TRUE
Wilkes-Barre Area SD,Wilkes-Barre Area HS,Plains,2021 Wolfpack Way,Luzerne IU 18,18705,570-826-7111,http://www.wbasd.k12.pa.us,FALSE,FALSE,TRUE
Wilkes-Barre Area SD,Wilkes-Barre Area SD STEM Academy,Plains,2021 Wolfpack Way,Luzerne IU 18,18705,570-826-7111,http://www.wbasd.k12.pa.us,FALSE,FALSE,TRUE
Woodland Hills SD,Wilkins El STEAM Academy,Pittsburgh,362 Churchill Rd,Allegheny IU 3,15235,412-824-3231,http://www.whsd.k12.pa.us,TRUE,FALSE,FALSE
Philadelphia City SD,Willard Frances E Sch,Philadelphia,2900 Emerald St,Philadelphia IU 26,19134,215-400-7180,http://www.philasd.org,TRUE,FALSE,FALSE
Allentown City SD,William Allen HS,Allentown,106 N 17th St,Carbon-Lehigh IU 21,18104,484-765-5001,http://www.allentownsd.org/,FALSE,FALSE,TRUE
Bethel Park SD,William Penn El Sch,Bethel Park,110 Woodlet Ln,Allegheny IU 3,15102,412-854-8522,http://www.bpsd.org/,TRUE,FALSE,FALSE
Elizabeth Forward SD,William Penn El Sch,Monongahela,392 William Penn Road,Allegheny IU 3,15063,412-896-2330,http://www.efsd.net,TRUE,FALSE,FALSE
Bethlehem Area SD,William Penn El Sch,Bethlehem,1002 Main St,Colonial IU 20,18018,610-694-0116,http://www.basdschools.org,TRUE,FALSE,FALSE
Pennsbury SD,William Penn MS,Yardley,1524 Derbyshire Rd,Bucks County IU 22,19067,215-428-4280,http://www.pennsburysd.org,FALSE,TRUE,FALSE
York City SD,William Penn SHS,York,101 W College Ave,Lincoln IU 12,17403,717-849-1218,http://www.ycs.k12.pa.us/,FALSE,FALSE,TRUE
Scranton SD,William Prescott #38,Scranton,Prescott Avenue & Myrtle St,Northeastern Educational IU 19,18510,570-348-3683,http://www.scrsd.org/,TRUE,FALSE,FALSE
Centennial SD,William Tennent HS,Warminster,333 Centennial Rd,Bucks County IU 22,18974,215-441-6181,http://www.centennialsd.org,FALSE,FALSE,TRUE
Wilson Area SD,Williams Township El Sch,Easton,2660 Morgan Hill Rd,Colonial IU 20,18042,484-373-6170,http://www.wilsonareasd.org,TRUE,FALSE,FALSE
Williams Valley SD,Williams Valley El Sch,Tower City,10400 State Route 209,Schuylkill IU 29,17980,717-647-2167,http://www.wvschools.net,TRUE,TRUE,FALSE
Williams Valley SD,Williams Valley JSHS,Tower City,10330 State Route 209,Schuylkill IU 29,17980,717-647-2167,http://www.wvschools.net,FALSE,TRUE,TRUE
Williamsburg Community SD,Williamsburg Community El Sch,Williamsburg,607 Sage Hill Drive,Appalachia IU 8,16693,814-832-2125,http://www.williamsburg.k12.pa.us,TRUE,TRUE,FALSE
Williamsburg Community SD,Williamsburg Community JSHS,Williamsburg,515 W Third St,Appalachia IU 8,16693,814-832-2125,http://www.williamsburg.k12.pa.us,FALSE,TRUE,TRUE
Northern Tioga SD,Williamson SHS,Tioga,33 Jct Cross Road,BLaST IU 17,16946,570-827-2191,http://www.ntiogasd.org,FALSE,TRUE,TRUE
Williamsport Area SD,Williamsport Area MS,Williamsport,2800 West Fourth Street,BLaST IU 17,17701,570-323-6177,http://www.wasd.org,FALSE,TRUE,FALSE
Williamsport Area SD,Williamsport Area SHS,Williamsport,2990 W 4th St,BLaST IU 17,17701,570-323-8411,http://www.wasd.org,FALSE,FALSE,TRUE
Fleetwood Area SD,Willow Creek El Sch,Fleetwood,605 Crisscross Rd,Berks County IU 14,19522,610-944-8404,http://www.fleetwoodasd.k12.pa.us/,TRUE,FALSE,FALSE
Centennial SD,Willow Dale El Sch,Warminster,720 Norristown Rd,Bucks County IU 22,18974,215-441-6093,http://www.centennialsd.org,TRUE,FALSE,FALSE
Abington SD,Willow Hill Sch,Willow Grove,1700 Coolidge Avenue,Montgomery County IU 23,19090,215-657-3800,http://www.abington.k12.pa.us,TRUE,FALSE,FALSE
East Penn SD,Willow Lane El Sch,Macungie,6135 Sauerkraut Ln,Carbon-Lehigh IU 21,18062,484-519-3300,http://www.eastpennsd.org,TRUE,FALSE,FALSE
Wilmington Area SD,Wilmington Area El Sch,New Wilmington,450 Wood St,Midwestern IU 4,16142,724-656-8866,http://www.wilmington.k12.pa.us,TRUE,FALSE,FALSE
Wilmington Area SD,Wilmington Area HS,New Wilmington,350 Wood St,Midwestern IU 4,16142,724-656-8866,http://www.wilmington.k12.pa.us,FALSE,FALSE,TRUE
Wilmington Area SD,Wilmington Area MS,New Wilmington,400 Wood St,Midwestern IU 4,16142,724-656-8866,http://www.wilmington.k12.pa.us,TRUE,TRUE,FALSE
Wilson Area SD,Wilson Area HS,Easton,424 Warrior Ln,Colonial IU 20,18042,484-373-6030,http://www.wilsonareasd.org,FALSE,FALSE,TRUE
Wilson Area SD,Wilson Area Intermediate Sch,Easton,2400 Firmstone St,Colonial IU 20,18042,484-373-6110,http://www.wilsonareasd.org,TRUE,TRUE,FALSE
Wilson Area SD,Wilson Borough El Sch,Easton,301 S 21st St,Colonial IU 20,18042,484-373-6220,http://www.wilsonareasd.org,TRUE,FALSE,FALSE
West Allegheny SD,Wilson El Sch,Imperial,100 Bruno Lane,Allegheny IU 3,15126,724-695-3300,http://www.westasd.org,TRUE,FALSE,FALSE
Western Wayne SD,Wilson El Sch,Waymart,74 Belmont St,Northeastern Educational IU 19,18472,800-321-9973,http://www.westernwayne.org,TRUE,FALSE,FALSE
Wilson SD,Wilson HS,West Lawn,2601 Grandview Boulevard,Berks County IU 14,19609,610-670-0180,http://www.wilsonsd.org,FALSE,FALSE,TRUE
Carlisle Area SD,Wilson MS,Carlisle,900 Waggoner's Gap Rd,Capital Area IU 15,17013,717-240-6800,http://www.carlisleschools.org,FALSE,TRUE,FALSE
Wilson SD,Wilson Southern MS,Sinking Spring,3100 Iroquois Ave,Berks County IU 14,19608,610-670-0180,http://www.wilsonsd.org,FALSE,TRUE,FALSE
Wilson SD,Wilson West MS,Sinking Spring,450 Faust Road,Berks County IU 14,19608,610-670-0180,http://www.wilsonsd.org,FALSE,TRUE,FALSE
Pen Argyl Area SD,Wind Gap MS,Pen Argyl,1620 Teels Rd,Colonial IU 20,18072,610-863-9093,http://www.penargylschooldistrict.org/penargyl/,TRUE,TRUE,FALSE
Windber Area SD,Windber Area HS,Windber,2301 Graham Ave,Appalachia IU 8,15963,814-467-4567,http://www.windberschools.org,FALSE,FALSE,TRUE
Windber Area SD,Windber Area MS,Windber,2301 Graham Ave,Appalachia IU 8,15963,814-467-4567,http://www.windberschools.org,FALSE,TRUE,FALSE
Windber Area SD,Windber El Sch,Windber,421 Sugar Maple Dr,Appalachia IU 8,15963,814-467-4567,http://www.windberschools.org,TRUE,FALSE,FALSE
Cumberland Valley SD,Winding Creek El Sch,Mechanicsburg,34 Bali Hai Rd,Capital Area IU 15,17050,717-620-2525,http://www.cvschools.org,TRUE,FALSE,FALSE
Bald Eagle Area SD,Wingate El Sch,Wingate,776 S Eagle Valley Rd,Central IU 10,16823,814-355-4872,http://www.beasd.org,TRUE,FALSE,FALSE
